-93.261108,39.293349,0.00,24538846,1,53,180,21.44,0,4,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261113,39.293340,0.00,24538847,1,54,180,20.84,0,4,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261121,39.293326,0.00,24538848,1,41,180,20.84,0,4,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261127,39.293318,0.00,24538849,1,35,180,20.84,0,4,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261130,39.293315,0.00,24538850,1,10,180,20.84,0,4,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261127,39.293315,0.00,24538851,1,13,180,20.84,0,4,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261127,39.293315,0.00,24538852,1,15,180,20.84,0,4,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261127,39.293312,0.00,24538853,1,27,180,20.84,0,4,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261350,39.293140,0.00,24538854,1,25,180,20.84,1,5,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261347,39.293143,0.00,24538855,1,34,180,20.84,1,5,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261339,39.293151,0.00,24538856,1,30,180,20.84,1,5,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261336,39.293154,0.00,24538857,1,44,180,20.84,1,5,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261331,39.293162,0.00,24538858,1,49,180,20.84,1,5,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261322,39.293176,0.20,24538859,1,46,180,20.84,1,5,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261317,39.293187,2.10,24538860,1,46,180,20.84,1,5,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261308,39.293198,4.40,24538861,1,47,180,20.84,1,5,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261300,39.293209,8.90,24538862,1,53,180,20.84,1,5,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261292,39.293223,9.10,24538863,1,54,180,20.84,1,5,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261281,39.293234,10.00,24538864,1,55,180,20.84,1,5,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261272,39.293243,11.50,24538865,1,57,180,20.84,1,5,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261258,39.293259,12.50,24538866,1,60,180,20.84,1,5,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261244,39.293268,16.30,24538867,1,61,180,20.84,1,5,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261231,39.293282,19.60,24538868,1,63,180,20.84,1,5,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261219,39.293293,22.10,24538869,1,63,180,20.44,1,5,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261208,39.293304,19.90,24538870,1,63,180,20.44,1,5,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261197,39.293318,21.40,24538871,1,63,180,20.44,1,5,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261186,39.293329,21.20,24538872,1,65,180,20.44,1,5,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261175,39.293346,20.80,24538873,1,65,180,20.44,1,5,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261164,39.293359,19.30,24538874,1,65,180,20.44,1,5,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261156,39.293373,17.40,24538875,1,66,180,20.44,1,5,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261147,39.293387,17.10,24538876,1,67,180,20.44,1,5,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261139,39.293404,16.20,24538877,1,68,180,20.44,1,5,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261131,39.293418,16.90,24538878,1,68,180,20.44,1,5,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261122,39.293434,17.10,24538879,1,68,180,20.44,1,5,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261106,39.293454,11.80,24538880,1,62,180,20.44,1,5,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261100,39.293465,7.80,24538881,1,48,180,20.44,1,5,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261097,39.293471,4.90,24538882,1,38,180,20.44,0,5,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261097,39.293476,2.80,24538883,1,33,180,20.44,0,5,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261094,39.293479,2.10,24538884,1,44,180,20.44,0,5,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261089,39.293487,1.50,24538885,1,41,180,20.44,0,5,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261089,39.293496,1.00,24538886,1,23,180,20.44,0,5,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261092,39.293496,0.00,24538887,1,35,180,20.44,0,5,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261089,39.293490,0.00,24538888,1,46,180,20.44,0,5,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261089,39.293479,0.00,24538889,1,44,180,20.44,0,5,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261089,39.293468,0.00,24538890,1,42,180,19.94,0,5,3260,"F1: C3S","L1: ","Corn","DK 616"
